,train_loss_list,train_acc_list,val_loss_list,val_acc_list,test_acc_list
165,0.2879771888256073,93.57142857142857,0.79152911901474,77.2,79.2
166,0.3500362038612366,86.42857142857143,0.7918310165405273,77.2,79.1
167,0.44495296478271484,85.71428571428571,0.7894903421401978,77.4,79.2
168,0.25238630175590515,93.57142857142857,0.786597728729248,77.2,79.3
169,0.4198363125324249,86.42857142857143,0.782209575176239,77.4,79.4
170,0.3720845878124237,85.0,0.7789151668548584,77.4,79.4
171,0.3586432933807373,85.71428571428571,0.7783887386322021,77.2,79.5
172,0.452055960893631,83.57142857142857,0.7777283191680908,77.0,79.5
173,0.3673752546310425,87.85714285714286,0.777039647102356,76.6,79.5
174,0.4553120732307434,85.0,0.776464581489563,76.6,79.5
175,0.4877430498600006,82.85714285714286,0.77725750207901,76.4,79.4
176,0.3128384053707123,89.28571428571429,0.7788498997688293,76.2,79.3
177,0.3635626435279846,87.85714285714286,0.7795042395591736,75.8,79.4
178,0.43287232518196106,85.0,0.7791242003440857,76.0,79.4
179,0.33917126059532166,87.85714285714286,0.7791908383369446,76.2,79.5
180,0.3492521643638611,88.57142857142857,0.7790267467498779,76.2,79.5
181,0.5352784395217896,82.14285714285714,0.7781814932823181,76.2,79.5
182,0.39459937810897827,82.85714285714286,0.7777299284934998,76.2,79.5
183,0.461189329624176,85.0,0.7767549157142639,76.2,79.5
184,0.5384628772735596,79.28571428571429,0.7785952687263489,76.2,79.4
185,0.4823475480079651,85.0,0.780910849571228,76.2,79.5
186,0.5493389964103699,82.14285714285714,0.7839406728744507,76.2,79.1
187,0.48126792907714844,81.42857142857143,0.7865436673164368,76.2,78.8
188,0.36794981360435486,87.85714285714286,0.7882366180419922,76.2,78.7
189,0.3700880706310272,87.85714285714286,0.7908921837806702,76.4,78.7
190,0.38773614168167114,87.14285714285714,0.7921615839004517,76.4,78.7
191,0.38707563281059265,87.85714285714286,0.7938170433044434,76.4,78.8
192,0.4472227692604065,82.14285714285714,0.7962536811828613,76.6,78.6
193,0.308860719203949,91.42857142857143,0.7977362871170044,76.4,78.5
194,0.41613879799842834,85.0,0.797572135925293,76.2,78.7
195,0.39701783657073975,84.28571428571429,0.7971856594085693,76.4,78.9
196,0.5247614979743958,84.28571428571429,0.7966981530189514,76.2,78.9
197,0.3659016489982605,86.42857142857143,0.7944978475570679,76.4,79.2
198,0.4250335097312927,80.71428571428571,0.7908833622932434,76.8,79.1
199,0.41509392857551575,83.57142857142857,0.7867796421051025,76.8,79.2
200,0.35028257966041565,86.42857142857143,0.7818942070007324,76.8,79.3
201,0.46691277623176575,84.28571428571429,0.7758171558380127,77.4,79.0
202,0.5074205994606018,83.57142857142857,0.7695474028587341,77.6,79.2
203,0.41606855392456055,84.28571428571429,0.7637487053871155,77.4,79.4
204,0.45632439851760864,85.71428571428571,0.7580111622810364,77.4,79.5
205,0.4135412871837616,87.14285714285714,0.7543994188308716,77.2,79.7
206,0.47762253880500793,83.57142857142857,0.7525659799575806,77.2,79.8
207,0.4220156669616699,84.28571428571429,0.7516639232635498,77.4,79.6
208,0.423765629529953,88.57142857142857,0.7530698180198669,77.2,79.5
209,0.4216786324977875,87.14285714285714,0.7547628283500671,77.4,79.5
210,0.35060787200927734,88.57142857142857,0.7569399476051331,76.8,79.5
211,0.3846525549888611,85.0,0.7582845091819763,76.4,79.7
212,0.3173632323741913,88.57142857142857,0.7587811946868896,76.2,79.6
213,0.3909546732902527,87.14285714285714,0.7607283592224121,76.0,79.8
214,0.3854674696922302,89.28571428571429,0.7622983455657959,75.8,79.7
215,0.35319051146507263,92.14285714285714,0.7644778490066528,76.0,79.6
216,0.38458743691444397,87.85714285714286,0.7656511664390564,76.0,79.4
217,0.3652512729167938,90.0,0.7672178149223328,76.0,79.5
218,0.4178062677383423,85.0,0.7695088982582092,76.0,79.6
219,0.3853894770145416,87.14285714285714,0.7735222578048706,76.2,79.3
220,0.4346621632575989,85.0,0.7769628763198853,76.2,78.9
221,0.4188750088214874,87.14285714285714,0.7790706753730774,76.2,79.0
222,0.4357296824455261,85.71428571428571,0.7814240455627441,76.4,78.9
223,0.4145268201828003,86.42857142857143,0.7821153402328491,77.0,78.8
224,0.481149286031723,82.14285714285714,0.7823865413665771,77.0,79.0
225,0.45648083090782166,85.71428571428571,0.7827944755554199,76.8,79.0
226,0.4903724789619446,85.0,0.7811782956123352,76.6,79.3
227,0.5145612955093384,80.71428571428571,0.7792238593101501,76.4,79.2
228,0.4611515700817108,82.85714285714286,0.7762807011604309,76.6,79.2
229,0.34738123416900635,90.71428571428571,0.7730882167816162,76.6,79.3
230,0.5099434852600098,82.85714285714286,0.769489049911499,76.6,79.2
231,0.42545977234840393,84.28571428571429,0.7661365270614624,76.4,79.4
232,0.48620519042015076,83.57142857142857,0.7629423141479492,76.8,79.5
233,0.4389331340789795,82.85714285714286,0.7599535584449768,76.8,79.8
234,0.3069984018802643,88.57142857142857,0.757258951663971,76.8,79.8
235,0.4832172393798828,86.42857142857143,0.757828414440155,77.2,79.9
236,0.39811971783638,89.28571428571429,0.7585937976837158,77.8,79.9
237,0.47288626432418823,81.42857142857143,0.7586066722869873,77.8,79.8
238,0.3543873429298401,89.28571428571429,0.7584704756736755,77.6,80.0
239,0.44909462332725525,85.71428571428571,0.7574991583824158,77.8,79.8
240,0.4880457818508148,81.42857142857143,0.7565874457359314,78.2,80.1
241,0.38186025619506836,85.71428571428571,0.7558029890060425,78.2,80.1
242,0.4809119701385498,83.57142857142857,0.7549235224723816,78.4,80.1
243,0.34006643295288086,92.14285714285714,0.7547216415405273,78.2,79.8
244,0.3010295033454895,91.42857142857143,0.755071759223938,78.2,79.9
245,0.37953731417655945,87.14285714285714,0.7559245824813843,78.0,80.0
246,0.2780574858188629,90.0,0.7569977045059204,77.8,79.7
247,0.4463554322719574,85.0,0.7582185864448547,77.6,79.6
248,0.36042290925979614,86.42857142857143,0.7575455904006958,77.6,79.6
249,0.4275989830493927,87.14285714285714,0.757252037525177,77.6,79.7
250,0.4656490385532379,82.85714285714286,0.757038414478302,77.6,79.8
251,0.40597447752952576,84.28571428571429,0.7557950615882874,77.6,79.7
252,0.46333107352256775,82.85714285714286,0.7544506788253784,77.6,79.8
253,0.42920544743537903,86.42857142857143,0.7550547122955322,77.4,79.7
254,0.35651955008506775,90.0,0.7558688521385193,77.2,79.7
255,0.41158708930015564,85.0,0.7555640935897827,77.2,79.6
256,0.4263410270214081,86.42857142857143,0.7559100985527039,77.2,79.5
257,0.371889591217041,86.42857142857143,0.7560504078865051,77.2,79.6
258,0.432708203792572,83.57142857142857,0.7568160891532898,77.2,79.5
259,0.3810550272464752,90.71428571428571,0.7575466632843018,77.2,79.3
260,0.48158133029937744,84.28571428571429,0.7571151256561279,77.2,79.3
261,0.3842857778072357,85.0,0.7570515871047974,77.2,79.3
262,0.3132721185684204,87.85714285714286,0.7576500177383423,77.8,79.3
263,0.4379706382751465,87.85714285714286,0.7584625482559204,77.4,79.4
264,0.3611563444137573,87.85714285714286,0.7586310505867004,77.4,79.7
265,0.5503290891647339,80.0,0.7613834738731384,77.2,79.6
266,0.2988227605819702,90.71428571428571,0.7631615996360779,76.4,79.5
267,0.4584868252277374,83.57142857142857,0.7645095586776733,76.4,79.5
268,0.44997069239616394,86.42857142857143,0.7656071186065674,76.6,79.1
269,0.3635258674621582,90.71428571428571,0.7659330368041992,76.8,79.1
270,0.4890066385269165,80.0,0.7657395601272583,77.0,79.4
271,0.37490469217300415,87.85714285714286,0.7645082473754883,77.2,79.4
272,0.4949067234992981,82.85714285714286,0.7629721760749817,77.6,79.6
273,0.36782339215278625,89.28571428571429,0.7603266835212708,77.4,79.7
274,0.44362881779670715,84.28571428571429,0.7586928009986877,77.4,79.6
275,0.4522233009338379,80.71428571428571,0.7571302056312561,77.6,79.7
276,0.4193657338619232,85.0,0.7547227740287781,77.6,79.8
277,0.3518293797969818,85.0,0.7527909278869629,77.6,79.8
278,0.42603299021720886,85.71428571428571,0.7513427138328552,77.6,79.9
279,0.38404586911201477,89.28571428571429,0.7507630586624146,77.6,79.9
280,0.4238111674785614,85.0,0.7496322393417358,77.6,79.8
281,0.4083012044429779,85.0,0.7490190267562866,77.6,79.8
282,0.43555521965026855,86.42857142857143,0.7486591935157776,77.6,79.8
283,0.4839043617248535,85.0,0.7476184368133545,77.6,79.8
284,0.4053790867328644,83.57142857142857,0.7453357577323914,77.6,80.0
285,0.48875465989112854,84.28571428571429,0.7433245182037354,77.6,80.1
286,0.414528489112854,82.14285714285714,0.7397204041481018,77.6,79.9
287,0.4167860448360443,86.42857142857143,0.7363840341567993,77.6,79.9
288,0.4605269432067871,82.14285714285714,0.7334384322166443,77.8,79.9
289,0.38969412446022034,86.42857142857143,0.730968177318573,78.0,80.2
290,0.3484209477901459,87.85714285714286,0.7289483547210693,78.0,80.5
291,0.4435794949531555,84.28571428571429,0.7276822328567505,79.0,80.5
292,0.2813180387020111,90.71428571428571,0.7268697619438171,79.0,80.2
293,0.45270630717277527,85.0,0.7270715236663818,79.0,80.0
294,0.391497403383255,88.57142857142857,0.7275819778442383,78.8,80.0
295,0.40571579337120056,85.71428571428571,0.727999210357666,78.6,80.2
296,0.40452203154563904,87.85714285714286,0.7277225852012634,78.6,80.1
297,0.3478834927082062,87.14285714285714,0.7266187071800232,78.8,80.1
298,0.44802093505859375,85.71428571428571,0.7258803248405457,78.4,80.3
299,0.3092453181743622,90.0,0.7248404622077942,78.2,80.0
300,0.40234267711639404,86.42857142857143,0.7242765426635742,78.2,80.1
301,0.351520299911499,87.14285714285714,0.7250692248344421,78.4,80.2
302,0.37272554636001587,87.85714285714286,0.7257947325706482,78.4,80.2
303,0.3195291757583618,86.42857142857143,0.7262216806411743,78.0,80.2
304,0.3614268898963928,87.14285714285714,0.7265257835388184,78.0,80.3
305,0.4767609238624573,87.14285714285714,0.7283653020858765,78.0,80.3
306,0.49626660346984863,84.28571428571429,0.7313253283500671,77.8,80.3
307,0.35192131996154785,90.71428571428571,0.7330562472343445,77.8,80.1
308,0.3702622056007385,88.57142857142857,0.7346861362457275,77.4,79.9
309,0.3307315707206726,88.57142857142857,0.7374991178512573,77.4,79.8
310,0.4117022752761841,85.0,0.738163411617279,77.6,79.9
311,0.2951100170612335,92.85714285714286,0.7386611104011536,77.8,80.1
312,0.39639946818351746,87.14285714285714,0.7387759685516357,77.2,80.1
313,0.38645049929618835,86.42857142857143,0.7386681437492371,77.2,80.1
314,0.4588974416255951,82.85714285714286,0.7382620573043823,77.4,80.1
315,0.3732682168483734,85.0,0.7387309670448303,77.6,80.1
316,0.26833000779151917,92.14285714285714,0.7399014234542847,77.6,80.0
317,0.44342660903930664,85.71428571428571,0.7405929565429688,78.0,80.0
318,0.3402266502380371,87.85714285714286,0.7404873371124268,78.2,80.0
319,0.31120842695236206,88.57142857142857,0.7400768399238586,77.8,80.3
320,0.36822015047073364,86.42857142857143,0.7387962937355042,78.0,80.2
321,0.44779908657073975,85.0,0.7380591034889221,78.0,80.1
322,0.41495195031166077,85.0,0.7371300458908081,78.2,80.1
323,0.47906047105789185,83.57142857142857,0.7367884516716003,78.2,80.1
324,0.44695934653282166,85.71428571428571,0.7356331944465637,78.2,80.2
325,0.4376639127731323,83.57142857142857,0.7342894673347473,78.4,80.2
326,0.32884180545806885,87.85714285714286,0.7327979207038879,78.2,80.3
327,0.3265320658683777,88.57142857142857,0.7305959463119507,78.2,80.5
328,0.4285147786140442,85.71428571428571,0.7289767861366272,78.0,80.5
329,0.4840259552001953,82.14285714285714,0.7266517281532288,78.2,80.5
330,0.43533259630203247,87.14285714285714,0.7251774072647095,78.4,80.8
331,0.41701504588127136,87.14285714285714,0.7240257859230042,78.6,80.7
332,0.4618772268295288,85.0,0.7228283882141113,78.4,80.8
333,0.38643550872802734,89.28571428571429,0.7210038304328918,78.4,80.8
334,0.3321930170059204,87.14285714285714,0.7192172408103943,78.8,80.8
335,0.37076035141944885,90.0,0.7186845541000366,78.8,80.9
336,0.4498889148235321,82.85714285714286,0.7181573510169983,79.2,80.9
337,0.3822317123413086,84.28571428571429,0.7194250226020813,78.8,80.7
338,0.30900838971138,89.28571428571429,0.7206727266311646,78.6,80.7
339,0.2962033450603485,90.71428571428571,0.7213204503059387,78.6,80.8
340,0.36882415413856506,89.28571428571429,0.7211558818817139,78.8,80.7
341,0.477317750453949,82.85714285714286,0.7220956087112427,78.8,80.6
342,0.34550973773002625,89.28571428571429,0.7226419448852539,78.8,80.5
343,0.39665794372558594,90.0,0.7227219343185425,78.6,80.6
344,0.4310661256313324,88.57142857142857,0.7219498753547668,79.0,80.8
345,0.3022952973842621,92.14285714285714,0.721002995967865,79.0,80.9
346,0.36236631870269775,90.71428571428571,0.7207828760147095,78.8,80.9
347,0.43170198798179626,87.14285714285714,0.7211502194404602,78.8,81.1
348,0.2829766273498535,90.0,0.7220200896263123,79.0,80.9
349,0.3336699604988098,88.57142857142857,0.7238848209381104,78.8,80.8
350,0.34266215562820435,90.71428571428571,0.7256864309310913,78.6,80.7
351,0.32953986525535583,89.28571428571429,0.7263329029083252,78.0,80.7
352,0.37466496229171753,89.28571428571429,0.7268915772438049,78.2,80.7
353,0.46822214126586914,86.42857142857143,0.7264134287834167,78.2,80.5
354,0.23570434749126434,90.71428571428571,0.7262095808982849,78.2,80.3
355,0.3523429334163666,90.0,0.7265800833702087,78.2,80.5
356,0.4536804258823395,87.14285714285714,0.7274110913276672,78.2,80.6
357,0.5429322123527527,83.57142857142857,0.7288431525230408,78.2,80.4
358,0.24328316748142242,92.85714285714286,0.7309346199035645,77.8,80.0
359,0.38653498888015747,85.0,0.7326329946517944,77.8,80.1
360,0.3926142454147339,86.42857142857143,0.7334789633750916,77.8,80.1
361,0.39468270540237427,86.42857142857143,0.7339969873428345,77.6,79.9
362,0.2859271764755249,92.85714285714286,0.7349464297294617,77.6,79.9
363,0.34439313411712646,87.14285714285714,0.735748827457428,77.6,79.9
364,0.36029988527297974,87.14285714285714,0.7367435097694397,77.6,80.0
365,0.34363073110580444,87.14285714285714,0.7372923493385315,77.6,80.0
366,0.35823577642440796,88.57142857142857,0.7381388545036316,77.6,80.0
367,0.43052756786346436,87.14285714285714,0.7391805052757263,77.6,80.0
368,0.4120585024356842,87.14285714285714,0.7405476570129395,77.6,80.0
369,0.3761957585811615,91.42857142857143,0.7415193319320679,77.4,79.8
370,0.29115426540374756,90.71428571428571,0.7417188882827759,77.4,79.8
371,0.36357277631759644,89.28571428571429,0.7419191002845764,77.4,79.8
372,0.43399566411972046,85.0,0.7427116632461548,77.2,80.0
373,0.45431989431381226,86.42857142857143,0.7440319061279297,76.8,80.2
374,0.3530445992946625,87.85714285714286,0.7451167702674866,76.8,80.0
375,0.3838692307472229,89.28571428571429,0.7454051375389099,77.0,79.9
376,0.3591983914375305,86.42857142857143,0.7459211349487305,77.2,79.8
377,0.30393949151039124,89.28571428571429,0.7476760745048523,76.4,79.9
378,0.3946736752986908,84.28571428571429,0.7486830949783325,76.6,79.8
379,0.368438184261322,86.42857142857143,0.7497495412826538,76.6,79.8
380,0.29465118050575256,92.14285714285714,0.750261127948761,76.6,79.8
381,0.33438074588775635,89.28571428571429,0.7496105432510376,76.6,79.6
382,0.3261982202529907,89.28571428571429,0.7496803998947144,76.8,79.6
383,0.3811744749546051,85.71428571428571,0.7495881915092468,76.8,79.3
384,0.37552323937416077,87.14285714285714,0.7484821081161499,77.0,79.5
385,0.3105407953262329,89.28571428571429,0.7478724718093872,76.8,79.9
386,0.2891484797000885,90.71428571428571,0.7465084791183472,76.8,79.6
387,0.46382707357406616,87.14285714285714,0.7446182370185852,76.6,79.7
388,0.3326463997364044,91.42857142857143,0.7421688437461853,77.2,79.8
389,0.5013019442558289,86.42857142857143,0.7400195598602295,77.6,79.8
390,0.36153143644332886,85.0,0.7381350994110107,77.8,79.9
391,0.4106021821498871,83.57142857142857,0.7361654043197632,77.8,80.0
392,0.3730587959289551,87.85714285714286,0.7342812418937683,78.4,80.1
393,0.35216936469078064,90.71428571428571,0.732565701007843,78.8,80.7
394,0.3585861623287201,89.28571428571429,0.7314324378967285,78.6,80.9
